record_id,point_id,observed_at,effective_at,updated_at,laeq,l10,l50,l90,lmin,lmax,fs,shidu,qw,sd,yl,qy
BC7D9328-2790-4248-A21B-C11F7A021B6F,310104320001,2021-03-05T00:00:00+08:00,2025-07-14T08:03:53+08:00,2025-07-14T08:03:53+08:00,46.0801,48.5376,45.133,43.5701,40.7,67.9,0.6123,81.8784,8.1269,1.83,0.0,1020.1798
C1AFF385-E96A-433D-9554-46164B09CB13,310104330002,2021-03-05T00:00:00+08:00,2025-07-14T08:03:57+08:00,2025-07-14T08:03:57+08:00,60.9201,62.3641,60.5236,59.5646,53.1,79.0,1.2524,73.632,10.1661,2.4344,0.05,1018.7933
D06BFC58-2523-44A1-9DE6-B3A1B1FC5490,310104340004,2021-03-05T00:00:00+08:00,2025-07-14T08:04:10+08:00,2025-07-14T08:04:10+08:00,55.8906,58.0419,55.2117,54.2904,47.4,68.5,0.9839,72.5854,10.5213,2.0107,0.1167,1018.3768
F9F9CD10-DC2D-4076-868B-31FA1E8D1EC5,310104330002,2021-03-06T00:00:00+08:00,2025-07-14T08:04:36+08:00,2025-07-14T08:04:36+08:00,54.9425,55.9171,54.7168,54.1437,52.7,69.8,0.9123,78.0304,9.7243,0.5037,0.2167,1021.2224
CFCC0D5A-525C-484D-8462-E33655C95634,310104340004,2021-03-06T00:00:00+08:00,2025-07-14T08:04:10+08:00,2025-07-14T08:04:10+08:00,50.2601,51.8187,49.8224,48.8686,43.6,73.6,1.5477,77.7167,9.8534,2.2014,0.3166,1020.7178
D3EA69A2-88A1-4AFF-B391-7C6081978420,310104330002,2021-03-07T00:00:00+08:00,2025-07-14T08:04:12+08:00,2025-07-14T08:04:12+08:00,58.6205,59.9407,58.3157,57.3644,53.4,69.5,1.1127,80.3925,9.3527,1.5137,0.14,1025.3255
EB16552B-3C9B-4250-9A39-7AD648A27B5B,310104340004,2021-03-07T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,53.8731,55.9586,53.3135,51.9133,46.8,74.9,1.2841,81.0819,9.3352,1.6145,0.0,1025.1023
F81F1D46-E6B5-4D3A-BB9C-8A2457C94E30,310104320001,2021-03-08T00:00:00+08:00,2025-07-14T08:04:35+08:00,2025-07-14T08:04:35+08:00,45.6307,48.1399,44.6769,43.0301,38.7,63.3,0.6402,81.4577,9.2392,2.5704,0.0667,1025.3002
B17FC5B9-8E84-4092-974B-0B508440DEF8,310104320001,2021-03-09T00:00:00+08:00,2025-07-14T08:03:46+08:00,2025-07-14T08:03:46+08:00,52.1239,54.0275,51.5588,50.1467,41.3,70.6,0.6633,74.0855,9.732,2.5178,0.0,1025.1652
F431469C-54EA-43CE-A0D0-F292ED1EE4B3,310104340004,2021-03-09T00:00:00+08:00,2025-07-14T08:04:32+08:00,2025-07-14T08:04:32+08:00,55.5245,57.3284,54.9753,54.1848,45.5,74.0,0.842,73.7911,9.9142,1.8438,0.0,1024.2005
CDE3DFD4-4B69-438D-AE48-E2E6908B890D,310104330002,2021-03-10T00:00:00+08:00,2025-07-14T08:04:08+08:00,2025-07-14T08:04:08+08:00,62.8837,65.2974,62.2929,59.622,53.7,76.4,0.9358,50.5982,13.1331,3.5076,0.0,1025.7596
EFB7CE67-6507-40A9-86CA-F7885580AFFB,310104330002,2021-03-11T00:00:00+08:00,2025-07-14T08:04:30+08:00,2025-07-14T08:04:30+08:00,55.7935,57.1817,55.4562,54.822,53.5,74.8,0.7944,79.2687,10.2008,0.8392,0.0433,1021.6123
F9D93A99-0B29-424C-8611-79644ACBBD42,310104340004,2021-03-11T00:00:00+08:00,2025-07-14T08:04:36+08:00,2025-07-14T08:04:36+08:00,55.868,58.4224,55.0503,53.8202,48.4,73.4,1.1701,82.1334,11.8266,2.1897,0.21,1018.755
F47C1344-4190-4C9E-ADBF-0DB4D6A33830,310104320001,2021-03-12T00:00:00+08:00,2025-07-14T08:04:33+08:00,2025-07-14T08:04:33+08:00,52.3079,54.7567,51.2929,49.4028,41.3,74.8,0.602,67.7981,11.6468,2.4917,0.0,1023.279
FA4A2F2A-3CC6-43B5-8DFE-8715BF48F095,310104330002,2021-03-12T00:00:00+08:00,2025-07-14T08:04:36+08:00,2025-07-14T08:04:36+08:00,55.4925,56.3092,55.3493,54.803,53.5,66.0,0.8879,74.6784,10.7019,0.1847,0.0,1020.9044
FC3E3273-39F1-433C-86E8-EED161DBFE7B,310104320001,2021-03-13T00:00:00+08:00,2025-07-14T08:04:38+08:00,2025-07-14T08:04:38+08:00,50.6095,52.9215,49.8281,47.6747,41.0,76.3,1.0275,59.7233,12.4345,1.6864,0.0,1021.7897
B21EA883-11D0-4104-BE9C-5A635D8CE085,310104330002,2021-03-13T00:00:00+08:00,2025-07-14T08:03:46+08:00,2025-07-14T08:03:46+08:00,55.86,56.9686,55.5411,54.9875,53.0,76.4,0.2712,79.2879,7.9449,0.7029,0.0,1022.4805
B398D199-F66B-41E5-BD26-1C21C8BFA606,310104340004,2021-03-13T00:00:00+08:00,2025-07-14T08:03:47+08:00,2025-07-14T08:03:47+08:00,49.1721,51.6208,48.1759,47.2088,43.3,68.4,0.3816,74.4963,8.9662,2.1612,0.0,1021.8452
F9C45DD0-15DE-4F73-8569-D33949E5607C,310104330002,2021-03-14T00:00:00+08:00,2025-07-14T08:04:36+08:00,2025-07-14T08:04:36+08:00,62.4792,64.1873,62.2459,60.3511,53.9,79.2,1.4237,59.4176,13.6761,3.2535,0.0,1018.0762
F2355C0F-BF5B-4A2B-B5FC-25DB724ACF7D,310104340004,2021-03-14T00:00:00+08:00,2025-07-14T08:04:31+08:00,2025-07-14T08:04:31+08:00,50.1525,52.4854,49.1654,48.2495,42.7,69.9,0.704,80.1228,9.3822,2.4149,0.0,1018.173
F3C98F6D-EABF-49A9-8566-BACE36F2DAC7,310104320001,2021-03-15T00:00:00+08:00,2025-07-14T08:04:32+08:00,2025-07-14T08:04:32+08:00,45.8787,49.0763,44.1266,43.0572,38.1,77.2,1.1389,74.7532,12.7209,2.4579,0.0,1013.4268
C7EACF3F-9CD3-4642-AC9E-53276640E257,310104330002,2021-03-15T00:00:00+08:00,2025-07-14T08:04:02+08:00,2025-07-14T08:04:02+08:00,61.8608,63.5223,61.5385,59.9107,53.6,82.8,1.513,52.2782,19.5655,2.6708,0.0917,1010.8713
E96136F8-7F13-419F-8403-484E7A1E2EEA,310104340004,2021-03-15T00:00:00+08:00,2025-07-14T08:04:27+08:00,2025-07-14T08:04:27+08:00,49.8644,51.7415,49.2217,48.2493,43.6,70.2,1.1137,74.5842,12.7998,1.4207,0.0283,1012.596
EE083241-7DDF-432C-805E-41DB3BA3CFEB,310104320001,2021-03-17T00:00:00+08:00,2025-07-14T08:04:29+08:00,2025-07-14T08:04:29+08:00,51.1937,53.6264,50.1075,48.482,40.9,77.7,0.9911,62.7596,10.4871,2.2435,0.1217,1017.9231
BC4BEC14-FCEC-4A99-A7AF-89A37849DA64,310104340004,2021-03-17T00:00:00+08:00,2025-07-14T08:03:53+08:00,2025-07-14T08:03:53+08:00,49.4685,51.4187,48.8431,47.9099,41.7,67.3,1.0512,68.7228,9.9298,2.3039,0.0583,1017.0596
F5B1609B-BD8B-4892-9FA4-D53850C2833A,310104320001,2021-03-19T00:00:00+08:00,2025-07-14T08:04:33+08:00,2025-07-14T08:04:33+08:00,44.5872,47.4228,43.3081,41.6457,38.0,65.5,0.6861,80.1743,12.5834,1.7278,0.1073,1014.0091
C3059C59-7E4C-4597-9CED-00B1E1AA9A86,310104330002,2021-03-19T00:00:00+08:00,2025-07-14T08:03:58+08:00,2025-07-14T08:03:58+08:00,55.3491,57.1104,54.7468,53.8728,52.9,77.9,0.529,80.856,12.5146,1.2973,0.0366,1013.2338
F8A66B49-0579-4B5F-BB88-1FB592DD90C7,310104340004,2021-03-19T00:00:00+08:00,2025-07-14T08:04:35+08:00,2025-07-14T08:04:35+08:00,48.3724,50.6116,47.4994,46.5498,42.4,70.4,0.8969,79.854,12.7943,2.4256,0.0,1012.9561
D3208970-0CCB-4B57-8638-C5E054849683,310104330002,2021-03-22T00:00:00+08:00,2025-07-14T08:04:12+08:00,2025-07-14T08:04:12+08:00,58.4363,59.61,58.0944,57.2354,53.2,76.4,0.84,32.7582,12.6821,1.5574,0.0,1026.2649
B2A7540D-20BD-4DC6-BD84-0C78771867B0,310104320001,2021-03-23T00:00:00+08:00,2025-07-14T08:03:47+08:00,2025-07-14T08:03:47+08:00,46.9084,48.9374,46.2768,44.702,40.1,63.0,0.5088,68.04,8.8468,2.6907,0.0,1022.7184
F97A0148-B666-4316-B7CB-9B1336958E18,310104340004,2021-03-23T00:00:00+08:00,2025-07-14T08:04:36+08:00,2025-07-14T08:04:36+08:00,50.8609,53.3954,49.8544,48.9316,45.3,68.1,0.608,67.4927,9.2692,1.9576,0.0,1021.7531
D6C48FB2-0B56-461C-8905-0AAB473A1048,310104320001,2021-03-24T00:00:00+08:00,2025-07-14T08:04:15+08:00,2025-07-14T08:04:15+08:00,50.7321,53.315,49.4453,47.3898,41.5,81.8,0.6776,54.5598,16.2601,2.4374,0.0433,1017.3191
C6FB9220-00CF-4155-9AEA-6EB9F9AA16A4,310104330002,2021-03-25T00:00:00+08:00,2025-07-14T08:04:01+08:00,2025-07-14T08:04:01+08:00,63.2207,64.9276,63.0817,60.3979,54.0,79.2,0.932,39.1068,18.6673,3.8728,0.0,1020.1205
E9EBDC16-1425-47DF-82C2-4ED4E324F0B4,310104320001,2021-03-26T00:00:00+08:00,2025-07-14T08:04:27+08:00,2025-07-14T08:04:27+08:00,46.0988,48.8734,44.9556,43.1793,38.5,68.1,0.7196,63.6528,13.1873,3.8234,0.0,1016.8893
E6BFBC65-3A09-47C6-B3AF-2A48633F08ED,310104320001,2021-03-27T00:00:00+08:00,2025-07-14T08:04:25+08:00,2025-07-14T08:04:25+08:00,49.7974,52.7104,48.6615,46.0096,39.3,70.3,0.6192,72.3089,18.8613,2.4466,0.06,1006.9976
DBEE68A9-5DCA-41B8-9414-0B8C1581BCA9,310104330002,2021-03-27T00:00:00+08:00,2025-07-14T08:04:18+08:00,2025-07-14T08:04:18+08:00,55.0034,55.9725,54.8089,54.1662,52.0,65.0,1.8509,78.4483,16.8531,0.4655,0.0,1008.7076
D90E0177-CABE-4DF9-BDB4-96B1AE9081F7,310104340004,2021-03-27T00:00:00+08:00,2025-07-14T08:04:17+08:00,2025-07-14T08:04:17+08:00,48.7865,51.0874,48.0753,46.9274,41.3,65.0,1.2177,78.3253,17.0746,2.4526,0.0,1008.2147
B9743E78-B606-489B-A970-3BF1B5525EB2,310104330002,2021-03-28T00:00:00+08:00,2025-07-14T08:03:51+08:00,2025-07-14T08:03:51+08:00,55.0432,55.8658,54.864,54.3881,52.6,74.6,0.3982,78.1198,14.9432,0.4323,0.0,1007.4054
C54506CA-E5BE-4194-B3DD-6D825D12082E,310104320001,2021-03-29T00:00:00+08:00,2025-07-14T08:03:59+08:00,2025-07-14T08:03:59+08:00,50.6748,53.4027,49.3974,47.1253,40.0,79.5,1.4569,57.9011,20.2993,2.4048,0.0,1005.9593
FFE9BF1D-EF29-4FDE-9F20-570BBBDB5566,310104320001,2021-03-30T00:00:00+08:00,2025-07-14T08:04:40+08:00,2025-07-14T08:04:40+08:00,50.6324,53.1387,49.3439,47.114,40.2,81.6,1.4625,47.2045,16.2548,2.5151,0.0,1009.7737
F69496DF-6D3A-4122-A533-267F26109D3F,310104330002,2021-03-30T00:00:00+08:00,2025-07-14T08:04:34+08:00,2025-07-14T08:04:34+08:00,60.3298,61.6742,59.9224,58.9665,53.1,79.9,1.0272,49.037,16.3037,1.971,0.0,1009.3865
EBCCBAB9-899B-46D3-9910-CC0E77E19A4E,310104320001,2021-03-31T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,43.8048,46.3543,42.7888,41.2666,37.5,59.2,0.9938,66.1894,14.0921,1.5982,0.0933,1008.8016
FC8F6ABC-D156-44D4-8D63-101312A2D315,310104330002,2021-03-31T00:00:00+08:00,2025-07-14T08:04:38+08:00,2025-07-14T08:04:38+08:00,59.6311,60.8114,59.3443,58.4907,52.7,76.1,0.8703,81.705,14.6999,2.1076,0.1167,1006.3008
DAF1AC9B-88CF-4192-BDF2-32936AE7BC17,310104340004,2021-03-31T00:00:00+08:00,2025-07-14T08:04:18+08:00,2025-07-14T08:04:18+08:00,54.6165,57.047,53.7055,52.4647,46.2,74.5,1.3524,81.602,14.7475,1.0055,0.05,1006.0304
EAEABA8B-C6F9-410D-8485-17964C6156F8,310104330002,2021-04-01T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,54.7755,56.0736,54.3939,53.7782,52.2,72.7,0.7612,86.7825,14.7722,0.5961,0.2383,1006.5492
B3D3B870-D821-452A-8660-3052D9C75428,310104330002,2021-04-02T00:00:00+08:00,2025-07-14T08:03:47+08:00,2025-07-14T08:03:47+08:00,59.6915,61.2128,59.3626,58.2381,50.2,79.7,0.7836,71.3361,18.4209,2.7352,0.0,1010.1778
F9BDAF8C-2F2E-48D6-8E69-F2BA67A2B464,310104330002,2021-04-03T00:00:00+08:00,2025-07-14T08:04:36+08:00,2025-07-14T08:04:36+08:00,56.8431,58.3004,56.3489,55.6524,52.1,76.8,0.9346,75.8777,15.4617,2.6182,0.0,1012.6371
D7230BDA-D609-4F7B-8BC8-0E8B1C533BBF,310104330002,2021-04-04T00:00:00+08:00,2025-07-14T08:04:15+08:00,2025-07-14T08:04:15+08:00,58.2591,59.8349,57.924,56.5332,47.3,75.3,1.624,37.568,14.4228,3.5586,0.0,1020.4232
F13EED77-104B-4777-803F-AE5C4129DC56,310104340004,2021-04-04T00:00:00+08:00,2025-07-14T08:04:31+08:00,2025-07-14T08:04:31+08:00,52.162,54.9021,51.0643,49.755,45.1,71.8,1.6759,37.7448,14.3012,1.1541,0.0,1019.8309
D75A274F-69E3-4D75-BB71-41D9F391276E,310104320001,2021-04-05T00:00:00+08:00,2025-07-14T08:04:16+08:00,2025-07-14T08:04:16+08:00,45.7713,49.1499,44.1339,40.9561,35.7,65.5,0.4015,51.529,10.5369,3.8995,0.0,1022.1094
DB0CD5AD-ADDB-40CD-8682-E6948AD1EF1F,310104330002,2021-04-05T00:00:00+08:00,2025-07-14T08:04:18+08:00,2025-07-14T08:04:18+08:00,51.25,53.1183,50.6259,49.7388,46.4,72.0,0.6094,51.0268,10.5476,2.4636,0.0,1021.6392
C545C988-20B0-4325-961E-05433487FAC0,310104320001,2021-04-06T00:00:00+08:00,2025-07-14T08:03:59+08:00,2025-07-14T08:03:59+08:00,51.5908,54.4242,50.5997,48.7071,34.0,73.0,0.5753,55.9926,13.1088,7.9364,0.03,1020.2961
D43E8C25-FA9C-4A45-BC8E-53FDDE9AB05A,310104330002,2021-04-06T00:00:00+08:00,2025-07-14T08:04:13+08:00,2025-07-14T08:04:13+08:00,59.2243,60.64,58.8582,57.8408,52.4,78.0,0.9611,36.3571,16.933,1.8267,0.0,1020.591
D2FF9E92-0503-4931-A4BB-95CAA77B90B7,310104320001,2021-04-07T00:00:00+08:00,2025-07-14T08:04:12+08:00,2025-07-14T08:04:12+08:00,45.9627,49.8171,43.6251,39.8873,34.6,69.2,0.5008,54.8693,12.5319,5.4131,0.0,1020.8013
D24F536B-6A74-4A98-804F-8545A9A9F60E,310104330002,2021-04-07T00:00:00+08:00,2025-07-14T08:04:11+08:00,2025-07-14T08:04:11+08:00,61.3085,63.0587,60.5955,59.4852,55.0,77.3,0.999,39.6903,15.8278,1.4448,0.1834,1019.6007
FE53FA41-38D9-444B-8E47-8E174BC6EFF8,310104320001,2021-04-09T00:00:00+08:00,2025-07-14T08:04:39+08:00,2025-07-14T08:04:39+08:00,49.1436,51.6974,48.1893,45.9996,39.4,72.2,1.1368,30.6871,15.7909,1.9257,0.0,1023.4339
BFE9B140-5024-4F65-BCDC-70154FBE18EA,310104330002,2021-04-09T00:00:00+08:00,2025-07-14T08:03:55+08:00,2025-07-14T08:03:55+08:00,54.0185,55.8295,53.4542,52.535,48.9,68.7,0.54,59.4668,11.1349,1.1416,0.0,1021.3746
F9273298-7326-4FCE-A073-BC458B6CA262,310104340004,2021-04-09T00:00:00+08:00,2025-07-14T08:04:36+08:00,2025-07-14T08:04:36+08:00,50.1365,52.7552,48.9928,47.649,41.1,70.0,0.9711,52.9793,11.3989,2.6249,0.0,1022.2591
B3F2DA21-3F7F-43E0-A353-05A35FF8A576,310104330002,2021-04-10T00:00:00+08:00,2025-07-14T08:03:47+08:00,2025-07-14T08:03:47+08:00,54.5409,56.4663,53.832,53.0386,51.4,72.2,0.6358,61.9627,11.8875,1.3283,0.0,1023.9683
CBF58EDA-8E49-4608-9A84-E91EC637FBDD,310104340004,2021-04-10T00:00:00+08:00,2025-07-14T08:04:05+08:00,2025-07-14T08:04:05+08:00,50.214,52.3383,49.5146,48.523,43.7,65.7,1.0332,58.2985,12.3324,2.0273,0.0,1023.6209
CAFC1C6B-1502-43AF-BE09-413E304B7349,310104320001,2021-04-11T00:00:00+08:00,2025-07-14T08:04:05+08:00,2025-07-14T08:04:05+08:00,51.9008,55.26,50.3018,47.6202,42.8,74.2,0.9942,82.5446,15.3297,1.4531,0.2899,1021.4518
D7A6B572-8AEF-4161-9464-23B7D0577D86,310104320001,2021-04-12T00:00:00+08:00,2025-07-14T08:04:16+08:00,2025-07-14T08:04:16+08:00,49.4302,52.103,48.4409,46.4883,37.0,63.3,0.3998,82.4507,16.3487,5.4996,0.0,1015.1534
D332B94E-55A3-4A52-926B-26C91E161B40,310104340004,2021-04-12T00:00:00+08:00,2025-07-14T08:04:12+08:00,2025-07-14T08:04:12+08:00,52.9794,55.6252,51.9633,50.743,46.3,72.8,0.7348,81.5359,17.226,0.7395,0.0917,1012.9611
C7F9C929-6099-43AC-B20C-35CD109C0712,310104340004,2021-04-13T00:00:00+08:00,2025-07-14T08:04:02+08:00,2025-07-14T08:04:02+08:00,48.4987,51.0196,47.68,46.1737,39.8,68.1,0.7215,77.4671,14.8908,2.1042,0.0,1016.1282
E98A05FD-F00F-41C0-B67A-63DC7D5F714B,310104330002,2021-04-14T00:00:00+08:00,2025-07-14T08:04:27+08:00,2025-07-14T08:04:27+08:00,54.0749,55.7981,53.5295,52.693,50.5,72.1,0.8811,62.6333,11.6351,1.1138,0.08,1019.3334
E3E1474E-C0B4-40DC-B152-8FFFA23C64F1,310104330002,2021-04-15T00:00:00+08:00,2025-07-14T08:04:22+08:00,2025-07-14T08:04:22+08:00,55.5753,57.3826,54.8685,53.9676,52.2,70.3,0.6384,67.813,11.1144,1.0822,0.0,1016.7365
B3546E9D-972F-4A34-8256-CE31001B7BCA,310104340004,2021-04-15T00:00:00+08:00,2025-07-14T08:03:47+08:00,2025-07-14T08:03:47+08:00,50.5089,52.906,49.5869,48.473,41.8,69.2,0.8002,64.8362,11.5241,2.5006,0.0,1016.2118
C2A2C92D-4594-4A39-8B2A-B2D1DE89E25D,310104320001,2021-04-16T00:00:00+08:00,2025-07-14T08:03:58+08:00,2025-07-14T08:03:58+08:00,45.3345,48.2783,44.0407,41.7629,37.5,71.9,0.4099,81.0885,13.5662,2.956,0.0,1014.7246
CFEBD41D-DC5D-467A-A135-4AAE75C7D5EC,310104340004,2021-04-16T00:00:00+08:00,2025-07-14T08:04:10+08:00,2025-07-14T08:04:10+08:00,49.1368,51.7264,48.2955,46.8559,42.8,63.8,0.4242,79.9349,13.813,1.8839,0.0,1013.8009
CB72B85A-0B9D-4E22-BEF9-E0358DA35FE4,310104320001,2021-04-17T00:00:00+08:00,2025-07-14T08:04:05+08:00,2025-07-14T08:04:05+08:00,46.0756,50.27,43.6154,40.1796,34.4,68.3,0.3044,69.0931,14.9289,4.1714,0.0,1017.2745
FE4AC39D-093E-4A2C-83E6-43F0ADA14E6E,310104340004,2021-04-17T00:00:00+08:00,2025-07-14T08:04:39+08:00,2025-07-14T08:04:39+08:00,47.4071,50.3832,46.2457,44.501,36.2,66.8,0.4999,66.0086,15.73,3.1758,0.0,1016.3184
BF7AD45D-B876-4D9B-A453-68008CE5F99D,310104330002,2021-04-18T00:00:00+08:00,2025-07-14T08:03:55+08:00,2025-07-14T08:03:55+08:00,58.4729,59.996,58.1091,56.9502,52.8,74.2,1.4084,30.9492,16.6699,1.6316,0.0,1019.8083
FBC14361-93C4-4086-B715-C135C4685C59,310104320001,2021-04-19T00:00:00+08:00,2025-07-14T08:04:37+08:00,2025-07-14T08:04:37+08:00,47.2367,50.2972,46.2325,43.0555,36.7,67.0,0.6538,57.618,12.7526,3.2884,0.0,1017.533
B2940F67-8253-49A0-9398-E8A8B1F1B2C1,310104340004,2021-04-19T00:00:00+08:00,2025-07-14T08:03:47+08:00,2025-07-14T08:03:47+08:00,49.4969,52.1634,48.5551,47.2571,42.0,63.3,0.9289,57.8753,12.7439,3.0025,0.0,1016.6394
B8C984B6-C601-448F-B4F1-3028A00B6C01,310104320001,2021-04-20T00:00:00+08:00,2025-07-14T08:03:49+08:00,2025-07-14T08:03:49+08:00,47.347,50.7829,45.1774,42.257,38.0,70.9,1.1438,66.1883,14.0074,4.4669,0.0,1016.1573
BE1F035C-FDF6-45BB-9585-3A35FF951E03,310104330002,2021-04-20T00:00:00+08:00,2025-07-14T08:03:54+08:00,2025-07-14T08:03:54+08:00,55.8838,57.9991,55.1548,54.0693,51.9,72.0,1.2366,69.4028,13.561,0.9846,0.0,1015.8043
D1C19FB0-4856-49AD-A753-AE0C187EA5A1,310104340004,2021-04-20T00:00:00+08:00,2025-07-14T08:04:11+08:00,2025-07-14T08:04:11+08:00,51.4074,53.6106,50.6306,49.5276,45.3,72.1,1.3419,67.3642,13.9385,1.7633,0.0,1015.2543
BE1596D0-CA1E-4857-936D-7ED47AD71778,310104330002,2021-04-21T00:00:00+08:00,2025-07-14T08:03:54+08:00,2025-07-14T08:03:54+08:00,59.7329,61.2809,59.343,58.1374,52.3,76.6,2.8653,61.475,20.0686,1.4733,0.0,1014.474
ED43CA91-CA8B-4B79-B431-934712FB27F5,310104330002,2021-04-22T00:00:00+08:00,2025-07-14T08:04:28+08:00,2025-07-14T08:04:28+08:00,59.6198,61.2089,59.1392,58.0789,52.3,78.9,2.1103,72.4736,20.3802,2.3577,0.0,1009.8248
D63899EB-EF27-45FE-B119-F0B28A0B2722,310104340004,2021-04-22T00:00:00+08:00,2025-07-14T08:04:15+08:00,2025-07-14T08:04:15+08:00,53.3444,56.4587,51.9915,50.3807,43.7,77.2,1.3699,71.5158,20.8219,1.4178,0.0,1009.2675
E648BBDF-FB91-491F-889C-E1EB87FCE946,310104320001,2021-04-23T00:00:00+08:00,2025-07-14T08:04:25+08:00,2025-07-14T08:04:25+08:00,49.7291,53.0705,47.8957,45.1359,37.8,77.4,0.6839,71.2304,20.3719,1.9682,0.0,1011.1823
F8254695-35EA-4989-9505-3EE196B8C5D7,310104330002,2021-04-23T00:00:00+08:00,2025-07-14T08:04:35+08:00,2025-07-14T08:04:35+08:00,62.5323,66.2272,59.5695,57.9868,52.3,83.8,0.9457,69.1783,20.6335,3.5054,0.0,1010.8365
CDD06B9D-5D35-4E20-8DA5-AC759B7DC710,310104320001,2021-04-24T00:00:00+08:00,2025-07-14T08:04:06+08:00,2025-07-14T08:04:06+08:00,48.3521,51.5668,46.806,43.9667,35.4,71.2,0.5994,80.0547,18.1522,1.9259,0.0,1014.624
D94742CA-E5D0-446F-8F04-7BA1E6620B70,310104340004,2021-04-24T00:00:00+08:00,2025-07-14T08:04:17+08:00,2025-07-14T08:04:17+08:00,51.3886,54.4802,50.1039,48.2606,43.3,71.1,1.0369,77.4276,18.7012,1.0636,0.0667,1013.7392
DD9DA0B9-48FA-499C-A189-ED51E17E1FE5,310104320001,2021-04-25T00:00:00+08:00,2025-07-14T08:04:19+08:00,2025-07-14T08:04:19+08:00,44.5753,48.5124,42.6646,38.5659,32.4,67.2,0.4777,80.3614,17.5552,4.2839,0.0,1016.2156
D28D751D-631B-4DDD-BEE5-C037F8E5DDBC,310104330002,2021-04-25T00:00:00+08:00,2025-07-14T08:04:12+08:00,2025-07-14T08:04:12+08:00,54.7448,57.2342,53.5088,52.5792,51.3,81.3,0.7757,79.9611,17.4779,1.7211,0.0,1015.7879
BF8D9C5A-4A13-4392-8E47-0111E138F605,310104340004,2021-04-25T00:00:00+08:00,2025-07-14T08:03:55+08:00,2025-07-14T08:03:55+08:00,47.3881,50.0299,46.4877,44.8671,37.8,63.7,0.7566,80.3499,17.7973,2.9716,0.0,1015.3072
E0790BCB-A6CF-4401-86B2-0113E0173B1D,310104330002,2021-04-26T00:00:00+08:00,2025-07-14T08:04:21+08:00,2025-07-14T08:04:21+08:00,59.5146,61.2803,58.7268,57.6776,53.3,89.2,1.7102,50.5992,20.4457,1.7966,0.0,1016.2486
C6A65D3B-1028-465B-8D78-64762E7D3F4A,310104340004,2021-04-26T00:00:00+08:00,2025-07-14T08:04:01+08:00,2025-07-14T08:04:01+08:00,48.1456,50.6146,47.2484,45.9328,40.1,69.7,0.8786,68.0509,16.6719,2.7089,0.0,1016.813
EA196CF3-0A13-4BBD-AA33-F4351DEAF97F,310104320001,2021-04-27T00:00:00+08:00,2025-07-14T08:04:27+08:00,2025-07-14T08:04:27+08:00,44.371,47.7232,42.5852,40.1334,34.7,65.7,0.7298,80.812,16.9546,3.3117,0.0717,1015.7655
F86D8938-6346-435D-A8DD-E9B45FE9AA3D,310104330002,2021-04-27T00:00:00+08:00,2025-07-14T08:04:35+08:00,2025-07-14T08:04:35+08:00,58.5701,59.9438,58.188,57.2411,51.6,75.0,0.7244,79.3206,18.1304,2.2599,0.21,1014.8586
F25A9ED8-BF03-4623-9440-8DA7058E6981,310104340004,2021-04-27T00:00:00+08:00,2025-07-14T08:04:31+08:00,2025-07-14T08:04:31+08:00,48.1233,50.8156,47.0727,46.0322,40.2,70.7,0.8674,80.4444,17.1939,2.072,0.0,1014.9758
E73CA17D-BDEE-48B6-9790-E7D52324BE98,310104330002,2021-04-28T00:00:00+08:00,2025-07-14T08:04:25+08:00,2025-07-14T08:04:25+08:00,54.9361,57.5424,53.8211,52.5393,50.2,74.1,0.5816,80.493,17.469,2.2924,0.0,1015.4047
DD9A2B54-FC5B-41D9-85DC-7252EA611BE7,310104320001,2021-04-29T00:00:00+08:00,2025-07-14T08:04:19+08:00,2025-07-14T08:04:19+08:00,45.1415,48.7332,43.4101,40.2118,33.6,64.6,0.2617,71.9143,18.3696,3.7457,0.0,1010.2644
E45A3087-F464-41A7-A54A-A6D6F2FE3FFE,310104340004,2021-04-29T00:00:00+08:00,2025-07-14T08:04:24+08:00,2025-07-14T08:04:24+08:00,48.0212,50.5757,47.1912,45.8496,38.2,64.8,0.8408,69.6673,19.0148,3.1056,0.0,1009.4737
B77DBF68-0780-48B6-BCAB-48AE9E60C4A8,310104320001,2021-04-30T00:00:00+08:00,2025-07-14T08:03:49+08:00,2025-07-14T08:03:49+08:00,51.764,54.2442,50.7689,48.9853,41.2,79.5,1.0126,34.8719,26.9431,2.9148,0.0,1000.642
EE496CCB-13FD-40EE-A394-0BED60515E9C,310104330002,2021-04-30T00:00:00+08:00,2025-07-14T08:04:29+08:00,2025-07-14T08:04:29+08:00,55.4752,57.4102,54.6267,53.6414,50.6,75.2,0.9705,52.3991,19.9682,1.6001,0.0067,1005.6623
DA6DF65F-98FC-41BB-89B0-A00BF2FDEEBF,310104340004,2021-04-30T00:00:00+08:00,2025-07-14T08:04:17+08:00,2025-07-14T08:04:17+08:00,49.1609,51.6527,48.0629,46.5896,39.3,76.0,1.1599,52.1807,20.0827,3.2964,0.0,1005.1488
